Id,SalePrice
2734,135265.73561517807
2735,125469.16611319412
2736,144398.58572697238
2737,126334.96697171249
2738,134207.80382566463
2739,161531.3278376903
2740,140385.16703904673
2741,151752.42320353605
2742,145911.88874991343
2743,140908.4778261366
2744,154695.76631480845
2745,144615.74349708654
2746,145330.8951542351
2747,155289.0982537306
2748,128083.38465708094
2749,130309.77394637825
2750,136968.22025281616
2751,134588.0842220893
2752,228134.27394222454
2753,143457.5202311302
2754,216386.62791367862
2755,124000.19414995261
2756,101932.62681656485
2757,71565.09066646249
2758,92897.29191343886
2759,156956.46869470194
2760,124498.98883145442
2761,142254.273743261
2762,140975.7494908074
2763,173348.1541139617
2764,154026.88694106977
2765,264368.2546630586
2766,140417.0525128426
2767,85962.2217506817
2768,124226.12241355787
2769,137744.3825453545
2770,153304.49274434245
2771,118218.03455390573
2772,116814.83644268199
2773,166676.5664894759
2774,130784.45282368417
2775,112535.74355731583
2776,129686.37485155156
2777,135840.0116937251
2778,121665.3541196695
2779,126192.93368692977
2780,96224.35135194326
2781,92959.05330382125
2782,90884.30670025566
2783,98842.0692971078
2784,127693.69530124306
2785,135073.95680614447
2786,81741.89809875758
2787,117712.91148618658
2788,75381.0093040087
2789,197517.51002577378
2790,93044.49800166489
2791,118556.85549422684
2792,52603.50455420627
2793,159694.8251196485
2794,100407.73614094815
2795,110113.02578274536
2796,98666.3209765427
2797,222215.08107318892
2798,100812.23334469949
2799,114413.37529583041
2800,81336.69807561002
2801,109364.12318533745
2802,136327.38033915847
2803,167783.8026538201
2804,142518.3286254475
2805,104776.33191630355
2806,88752.66935968348
2807,169153.10628754148
2808,144600.52562104826
2809,137367.14519780249
2810,132733.79741799054
2811,147792.0332282262
2812,146094.9438124519
2813,167161.1955656911
2814,178654.85655006135
2815,114678.78214928761
2816,230899.69747561347
2817,148418.13218334055
2818,127683.99006143774
2819,165862.8412008345
2820,134412.87748289632
2821,111832.92800855497
2822,191793.35333461626
2823,334126.41114554263
2824,161494.7544160391
2825,158795.18379858785
2826,133720.39599804344
2827,145425.499222145
2828,244908.87146882134
2829,181375.55415859356
2830,218953.94048780593
2831,189859.0029939515
2832,249871.79592511564
2833,299710.8404986993
2834,205772.84741605035
2835,216131.96850808474
2836,185897.77037334332
2837,147491.04408795005
2838,150933.2699959395
2839,180651.86332713976
2840,198498.90942455386
2841,207058.5065908761
2842,220991.76530882096
2843,141299.39997192792
2844,141679.5238794938
2845,120069.83590393851
2846,207291.9581799296
2847,195071.8761470397
2848,219341.46913592002
2849,201506.19454417113
2850,286556.77192599775
2851,226641.47469876643
2852,246610.82268238234
2853,231136.88715677135
2854,140998.8149310228
2855,207052.9430035835
2856,205701.16551870524
2857,185749.87014104164
2858,209241.16711757713
2859,127098.60795728356
2860,130076.79505268944
2861,143458.81762463407
2862,188988.0216127892
2863,135437.02116631952
2864,232275.02674926803
2865,136822.04023023407
2866,148231.5531640974
2867,101203.67089271064
2868,94613.23463670207
2869,109038.15387282865
2870,141562.37328789895
2871,98347.535379106
2872,63186.309439523495
2873,104535.16194800858
2874,135609.66421705557
2875,109646.84748074182
2876,162967.9358933356
2877,134248.72286568087
2878,183788.71323418734
2879,131220.57834983594
2880,97096.1597563376
2881,157157.43601217144
2882,178936.3589574428
2883,199926.69884871482
2884,209479.67703807514
2885,180415.8234080624
2886,222626.77378622195
2887,100663.19859546507
2888,125004.89532926794
2889,61281.88088517134
2890,83028.18371786692
2891,136293.222245979
2892,58120.28888617468
2893,82897.87749009268
2894,64877.35744629449
2895,301706.51302870485
2896,277796.3658355935
2897,200034.11552960385
2898,144852.15504961822
2899,230777.9769099986
2900,154910.78389768171
2901,214595.7667210364
2902,184837.52016438474
2903,334724.08573020087
2904,377506.7623516364
2905,106591.09594896635
2906,198737.12893505904
2907,112057.0892009126
2908,131664.44365073845
2909,139282.18596780847
2910,85433.2718736103
2911,86542.01430591052
2912,143554.99279956767
2913,93843.51964876815
2914,81945.12965375664
2915,88054.38065031609
2916,88895.75114115799
2917,143587.17620164584
2918,130988.47594272398
2919,235035.22665572094
